tag,slice,role,cell,fraction,drop_pct,coin,coin_lo,coin_hi,coin_0,coin_0_lo,coin_0_hi,coin_100,coin_100_lo,coin_100_hi,denominator,contamination_remaining,small_denominator,note
charter_1b_random,eval_trained_conflict__heldout,primary,drop002,0.02,2,0.7697,0.7542608247308538,0.7843827828566203,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.9661094224924013,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop005,0.05,5,0.781,0.7658466533696427,0.7954346336467241,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.9832826747720365,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop010,0.1,10,0.8143,0.8000203257121484,0.8278423713891966,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,1.0338905775075988,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop020,0.2,20,0.752,0.7362309171893163,0.7671245430531194,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.939209726443769,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop050,0.5,50,0.6293,0.611895179761846,0.6464406913678696,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.7527355623100304,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop080,0.8,80,0.39,0.3726976833423261,0.4075836633772456,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.3890577507598784,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop090,0.9,90,0.4127,0.39517236705089664,0.4303843385264603,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.4235562310030395,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop095,0.95,95,0.3953,0.3779823307759264,0.4129520415572418,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.39711246200607897,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop098,0.98,98,0.303,0.28681585059119286,0.31968801580658557,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.25683890577507595,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop099,0.99,99,0.31,0.2937019781975718,0.326783984318052,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.2674772036474164,False,drop000 borrowed from charter_1b
charter_1b_random,eval_trained_conflict__heldout,primary,drop100,1.0,100,0.134,0.1222770045212897,0.1466591127456489,0.792,0.7771072143070792,0.8061459380373304,0.134,0.1222770045212897,0.1466591127456489,0.658,0.0,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop000,0.0,0,0.8658,0.8453774014485664,0.8839545164437661,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,1.0,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop001,0.01,1,0.8142,0.7911686794365377,0.8351596418514106,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.9290721649484537,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop002,0.02,2,0.8433,0.8216755975402036,0.8627999153792519,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.9690721649484536,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop005,0.05,5,0.8692,0.8489031782536973,0.8870741329679503,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,1.0046735395189004,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop010,0.1,10,0.875,0.8550831289728187,0.8925236205751303,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,1.0126460481099657,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop020,0.2,20,0.8192,0.7963828983185255,0.8399135129633954,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.9359450171821306,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop050,0.5,50,0.7433,0.7178706179308354,0.7672430951091669,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.831615120274914,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop080,0.8,80,0.5775,0.5493484798175404,0.6051569150890356,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.6037113402061856,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop090,0.9,90,0.5733,0.5451593119894313,0.6010393412555008,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.597938144329897,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop095,0.95,95,0.5367,0.5083809977866409,0.5647183288358253,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.5476288659793814,False,drop000 borrowed from charter_1b
charter_1b_random,eval_holdout_conflict__heldout,secondary,drop098,0.98,98,0.3633,0.3365970327934409,0.3909418407046401,0.8658,0.8453774014485664,0.8839545164437661,0.1383,0.11995051588610828,0.15902430788320332,0.7275,0.30927835051546393,False,drop000 borrowed from charter_1b
