tag,cell,fraction,source,slice_key,slice,surface,channel,n,coin,charter,shared,other,malformed,coin_lo,coin_hi,charter_lo,charter_hi,shared_lo,shared_hi,adapter_step,seed
charter_190m,drop002,0.02,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,agreement_runs,1200.0,,,0.9842,0.0158,0.0,,,,,0.9754028844550465,0.989840496627972,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,agreement_runs,1200.0,,,0.985,0.0083,0.0067,,,,,0.97641374205097,0.9904909873643775,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,conflict_runs,1200.0,0.8817,0.0742,,0.0425,0.0017,0.8621621023992275,0.8987354338073518,0.060660791548990414,0.09039021063100551,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,conflict_runs,1200.0,0.8767,0.0667,,0.0517,0.005,0.8568512133727133,0.8940782328398933,0.05389093109632403,0.08220793609271292,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,conflict_runs,1200.0,0.8592,0.0883,,0.0442,0.0083,0.8383375169562733,0.8777036142774289,0.07356284952503406,0.10573107430455106,,,512.0,
charter_190m,drop002,0.02,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop002,0.02,evals,eval_trained_adjacent__canonical,eval_trained_adjacent,canonical,conflict_runs,1000.0,0.782,0.188,,0.026,0.004,0.7553565227948384,0.8064851854193082,0.16499470988376855,0.21339318741121785,,,512.0,
